,Audio_ID,Audio_Prompt,Audio_Path,Audio_Time,Audio_MFCC,Prompts_Length,Predicted_Sentence
367,a0343.wav,"You mean for this State, General, Alberta. ",/Users/Gurtej/Desktop/Data_Part_Project/ae-20100821-aov/wav/a0343.wav,6.314666666666667,"[[ -7.86050707e+01   3.19987235e+01   1.37682188e+01 ...,   1.74487355e+01
    1.16979315e+01   4.17330502e+00]
 [ -6.68814789e+01   4.08189052e+01   2.03726044e+01 ...,   5.92566526e+00
    5.77373823e+00   5.28972811e+00]
 [ -7.94434012e+01   4.08274301e+01   1.51807388e+01 ...,   9.99050477e+00
    1.06103598e+01   2.57939695e+00]
 ..., 
 [ -6.53636300e+01   4.36967396e+01   1.23047247e+01 ...,   1.73996645e+01
   -1.28248744e+00  -7.63171927e-02]
 [ -6.72289444e+01   4.38149862e+01   2.59193542e+01 ...,   1.10832085e+01
    3.82469451e+00  -3.17682283e+00]
 [ -6.97152861e+01   4.09900115e+01   2.24870244e+01 ...,   8.65752449e+00
    8.77455035e+00   1.10962111e+01]]",7,"aeSs tel  tt,,GhAa erio naYf .euerltaronbm "
368,a0344.wav,He seemed to fill it with his tremendous vitality. ,/Users/Gurtej/Desktop/Data_Part_Project/ae-20100821-aov/wav/a0344.wav,5.973333333333334,"[[-68.34341215  47.84349502  22.00822785 ...,   5.94319067  11.43825419
    7.43472801]
 [-78.22726876  39.33551919  11.82740186 ...,   1.06542471   7.48252672
    4.18062763]
 [-67.65185012  46.68079178  32.84238263 ...,   4.79792553   5.94094011
    4.93692441]
 ..., 
 [-86.22511843  24.82696072   5.14411347 ...,   2.48921807  -3.69960502
   -1.89746544]
 [-90.14901724  39.63721908  14.18548413 ...,   6.2455098   11.81054995
    8.47041384]
 [-69.3800099   42.90233338  17.99850437 ...,  18.87419651  -1.36658045
   -3.56903309]]",9,siveilst.t h d dlwieoaisimteemti   e huyo er ttHlfn
369,a0345.wav,She was trying to pass the apron string around him. ,/Users/Gurtej/Desktop/Data_Part_Project/ae-20100821-aov/wav/a0345.wav,4.864,"[[-70.80597735  35.62659575  13.33171912 ...,   3.80450233   0.44920156
   -1.75399279]
 [-64.77590847  33.62776446  20.73600441 ...,  10.5508329    3.47137181
    1.85414528]
 [-69.07432053  39.23842451  14.87504971 ...,   6.55568399  14.81307982
    7.51073959]
 ..., 
 [-82.01521382  30.18115163  22.84284586 ...,  14.0741822   13.99188504
    2.83043329]
 [-83.80370926  30.82445236  22.20985233 ...,   3.58908442  10.53210253
    5.18356823]
 [-80.6088099   42.3006635   32.23401529 ...,  10.18582589   8.59342538
    7.75021021]]",10,nao stg rn poe htt dgnth rainpu.yi rwe ramasos ih Ss
370,a0346.wav,Get down and dig in. ,/Users/Gurtej/Desktop/Data_Part_Project/ae-20100821-aov/wav/a0346.wav,4.096,"[[-61.32250449  41.15534358  20.43335701 ...,  13.22722826   4.09024419
    0.93097442]
 [-82.68145744  50.23607965  33.270743   ...,   8.37609089  13.75860216
    5.35763881]
 [-56.7162037   43.76779106  21.29461208 ...,   1.85239492  -4.49245762
    0.18835202]
 ..., 
 [-72.30349708  46.34354062  31.08200543 ...,  21.43113509   9.08615315
   -3.45485008]
 [-62.65224628  48.78356102  20.39817369 ...,   9.02676821   7.48052068
    6.04671982]
 [-47.22266554  57.3355178   16.35468234 ...,  14.26537552   4.82826012
    5.29701063]]",5,ndon .a   ewin tdidGg
371,a0347.wav,They are greatly delighted with anything that is bright or giveth a sound. ,/Users/Gurtej/Desktop/Data_Part_Project/ae-20100821-aov/wav/a0347.wav,6.570666666666667,"[[-98.06111486  33.16161475  22.83577864 ...,  10.11040095  15.3539315
    8.54793759]
 [-98.50251284  26.71317687  11.92185221 ...,   6.15601131  14.9430939
   19.36194158]
 [-73.2384528   32.15482145  18.52748279 ...,  -3.34580896   6.66382984
   10.00333932]
 ..., 
 [-73.63538919  51.35450055  25.21535823 ...,  11.16078142  11.93337302
   10.71247974]
 [-90.07394434  23.63222957  16.17223873 ...,  14.51979202  16.55068501
   18.35089404]
 [-77.5301693   37.37925399  34.26988326 ...,   1.3490157    7.07277228
    2.4766914 ]]",13,ahii sgt.a aeiadortbly h  e tgghe dtotrhwnnthhs  Tnga ithr ereiieguvl tyy d
372,a0348.wav,They only lifted seven hundred and fifty. ,/Users/Gurtej/Desktop/Data_Part_Project/ae-20100821-aov/wav/a0348.wav,4.437333333333333,"[[-64.16544429  40.30671633  24.37408916 ...,  13.58203248  10.21105031
    1.8601564 ]
 [-86.32013152  39.25009319  15.19254928 ...,   7.44287031  12.35839685
    6.57294568]
 [-75.59856379  38.12077197  25.8540955  ...,   5.93423499   8.48780355
   16.36659065]
 ..., 
 [-71.3734804   43.43197285  26.2752845  ...,   3.63253829   9.60823772
    3.12029819]
 [-60.27256068  53.08994289  27.42441777 ...,   6.24883384   7.23375573
   -1.39606487]
 [-76.93784924  48.51287528  23.7241538  ...,   9.75460532   0.56686683
    1.01824948]]",7,enrnaohvt sydnnTuf le edy yei.i dtfd e fhl
373,a0349.wav,"It was simple, in its way, and no virtue of his. ",/Users/Gurtej/Desktop/Data_Part_Project/ae-20100821-aov/wav/a0349.wav,5.632,"[[-75.34867381  49.90106207  32.29160504 ...,   9.67487864   8.18714559
   -0.51087846]
 [-50.41379874  22.24653861   2.73713155 ...,   3.72770953   5.44564684
   -2.90312861]
 [-67.67979179  40.22379465  20.5447568  ...,  11.15160394   3.73326754
    2.56566308]
 ..., 
 [-79.96343334  40.01036574  27.96375946 ...,   6.54040085   1.3889481
    5.86026038]
 [-75.00903782  43.00503448  23.42925449 ...,  -0.76652183   5.1100824
    9.91823333]
 [-72.74029358  38.15012369  26.09274046 ...,   6.35581815   0.82188537
    1.24984158]]",11,"ipehmta taiw   t s, vIoa  sroflein,u y .idnisn sw"
374,a0350.wav,Is that Pat Hanrahan's mug looking hungry and willing. ,/Users/Gurtej/Desktop/Data_Part_Project/ae-20100821-aov/wav/a0350.wav,6.314666666666667,"[[ -76.46652121   43.48841327   26.97592436 ...,    4.56545919
    13.37352478   12.69847174]
 [ -57.06337105   52.82222786   28.3217213  ...,    5.55684487
     1.13468337    4.61273362]
 [ -73.50088156   43.09994861   24.72259272 ...,    5.14985821
    10.59716428    4.38829232]
 ..., 
 [-109.44721875   16.0056276    14.2467247  ...,    0.50484934
     5.39562676    8.11047002]
 [ -80.39800372   41.11416828   25.93760638 ...,   11.51098608
     2.28148663    3.93498255]
 [ -89.64505754   20.2095113    14.76470735 ...,   16.60905611   15.0614466
     1.97574571]]",10,oahhrnl.dnagr 'guu g Ianitt kP  hn  sHtsnanlwlmoagiiay 
375,a0351.wav,It was more like sugar. ,/Users/Gurtej/Desktop/Data_Part_Project/ae-20100821-aov/wav/a0351.wav,3.584,"[[ -91.32255923   35.13516273   21.87340312 ...,    6.82881935
     7.26544223    3.29618541]
 [ -68.42246155   42.80138376   22.98813483 ...,   -0.56864205
    -0.75856664    7.59034339]
 [ -84.32776576   39.05996546   16.56776628 ...,    6.27455738
     3.81352481    3.93115826]
 ..., 
 [ -79.40430928   29.8724833    22.602602   ...,    9.67575173
     8.82710497    2.6810368 ]
 [-101.66484652   23.1346443    14.26321138 ...,   12.21882842
     8.23053866    0.76008105]
 [ -81.58590097   35.32816006   18.63017901 ...,    4.99264101
     3.16383327    5.11366393]]",5, sr.m w Iue klsaitr aego
376,a0172.wav,Gregson had left the outer door slightly ajar. ,/Users/Gurtej/Desktop/Data_Part_Project/ae-20100821-xop/wav/a0172.wav,5.888,"[[-58.71228483  44.02009979  18.89033929 ...,   3.42625743   4.71120424
    8.67428057]
 [-61.49690548  57.6447228   31.70484718 ...,   9.26253491   9.35035298
   15.59377596]
 [-55.21820763  56.99392638  27.45704077 ...,   4.30939183  12.97104331
   11.40943829]
 ..., 
 [-50.62814079  22.3866012    3.74446803 ...,   3.94217958  -1.27300063
    6.04505366]
 [-59.888766    43.92693321  14.7784471  ...,  10.27816883   9.88674188
    2.30252849]
 [-61.69906118  48.79652331  25.9208419  ...,   7.72052127   9.9952031
    5.88926768]]",8,u egatot Gy .ltjharlndr dtile rg ro  oseohhfsea
377,a0173.wav,The date was nearly eighteen years old. ,/Users/Gurtej/Desktop/Data_Part_Project/ae-20100821-xop/wav/a0173.wav,4.266666666666667,"[[-82.82291026  48.16757072  20.66261401 ...,  -2.02231233  -3.15459437
    5.75003719]
 [-87.98165554  43.40168548  10.51916127 ...,  18.17587189  19.15631873
   18.38677108]
 [-79.47002368  36.16466838  20.14107753 ...,   1.11188816   1.81179131
    8.66986836]
 ..., 
 [-68.59583477  39.58560158  15.54408502 ...,   5.54700766   1.60821575
    5.68734254]
 [-67.38109231  35.11820383  15.41278402 ...,  16.32511682  12.40147217
    0.19781935]
 [-76.03329426  26.00514392  11.26002984 ...,   1.36127469   4.74251561
    4.23391886]]",7,gae  eeain  aeTyetyaeldt srheows. rdnl h
378,a0174.wav,They were the presage of storm. ,/Users/Gurtej/Desktop/Data_Part_Project/ae-20100821-xop/wav/a0174.wav,4.266666666666667,"[[ -8.90346829e+01   3.80758846e+01   2.87632234e+01 ...,   1.37582964e+01
    7.00522317e+00  -3.66763633e+00]
 [ -7.13750943e+01   4.09064012e+01   1.76994409e+01 ...,   8.20097474e+00
   -6.63645586e-03   6.88479346e+00]
 [ -6.30905675e+01   5.60881270e+01   2.35380850e+01 ...,  -7.25322210e+00
    1.08420746e-01  -1.81465465e+00]
 ..., 
 [ -1.20086530e+02   1.31031269e+01  -4.01388569e+00 ...,   1.75133373e+00
    1.09664396e+01   5.20550368e+00]
 [ -1.04396965e+02   2.18889975e+01   1.24963743e+01 ...,   4.27304232e+00
    4.28116556e+00  -4.49729777e-01]
 [ -1.19660388e+02   7.26087481e-01  -1.82965346e+01 ...,  -6.01251412e+00
   -7.23969031e+00  -2.46088440e+00]]",6,rtwe s eoT  pao .rytseeree ghmfh
379,a0175.wav,Down there the earth was already swelling with life. ,/Users/Gurtej/Desktop/Data_Part_Project/ae-20100821-xop/wav/a0175.wav,6.997333333333334,"[[-75.70021005  30.6582906   18.36555953 ...,   1.72373246  10.72816041
    8.66475988]
 [-64.54874564  39.05688305  20.01474014 ...,  -5.17115403   2.90302611
    0.77885834]
 [-73.65572042  48.42648484  26.07873532 ...,  11.43792351   6.96495152
    0.91534313]
 ..., 
 [-60.11690799  39.53403491   7.4833249  ...,   2.25863405  -1.20249368
   -2.3083819 ]
 [-91.38092718  37.26030972  21.01594086 ...,  16.75128185   7.00366979
   -2.34346453]
 [-71.96163325  36.51747785  21.93221079 ...,   3.02539595  -0.71161855
   -4.5689536 ]]",9,weh ihlhertiweD aas .etwrewah   lore id lnnafgltyts e
380,a0176.wav,For the first time in his life he was yearning for a scrap. ,/Users/Gurtej/Desktop/Data_Part_Project/ae-20100821-xop/wav/a0176.wav,7.594666666666667,"[[-75.94953937  46.46763613  21.35030012 ...,  -1.29111228  -2.55318381
    9.45015175]
 [-89.02709108  20.51286111   6.48067016 ...,  21.13189622  16.24717445
   11.88769766]
 [-71.68205217  46.5077269   23.84558499 ...,  11.97418546  15.76554718
    5.79717798]
 ..., 
 [-78.26243607  45.78389296  27.12503064 ...,   6.17081687  12.37478536
    4.4322649 ]
 [-77.11801205  33.41305517  25.8977435  ...,   8.50363347   3.66842369
    6.87604326]
 [-60.30677805  49.17162837  17.36608283 ...,   6.55594214   8.48300624
    1.11571035]]",13, wisth aaiycirr o e l fthfs r gsn iseprFhem.  eniifertan a o
381,a0177.wav,She had been thoroughly and efficiently mauled. ,/Users/Gurtej/Desktop/Data_Part_Project/ae-20100821-xop/wav/a0177.wav,7.765333333333333,"[[-73.02018422  39.62896432  21.47712311 ...,  15.69570872   5.51820616
    0.36654954]
 [-70.10463459  30.67594743  21.35506731 ...,   3.54226535   0.2932725
   -0.58471459]
 [-75.64376966  47.11512202  28.97893227 ...,   6.12586813  13.26882058
    8.31992134]
 ..., 
 [-77.81115931  31.65208023  16.19437367 ...,   8.78440119  -0.44854491
   -6.73199959]
 [-62.49433787  51.2819857   20.51114952 ...,   2.57743509   2.5867384
    4.15870594]
 [-77.45948485  45.31846969  28.05601001 ...,   8.83716697   4.7706684
   -0.49336187]]",7,hebSgnetfyhdhdelr  .licae o d unn etmuaifohleay 
383,a0179.wav,"Tomorrow I'm going after that bear, he said. ",/Users/Gurtej/Desktop/Data_Part_Project/ae-20100821-xop/wav/a0179.wav,5.888,"[[-65.60863056  49.8121182   24.01524978 ...,   4.71674751   3.93960968
   -0.75881496]
 [-73.83997104  40.41267088  18.2962541  ...,   7.71559295   5.47950462
   13.1865745 ]
 [-75.26689632  47.47351815  28.81259473 ...,   5.78664713   0.17300867
    1.54093498]
 ..., 
 [-73.47643936  46.06238989  23.60440524 ...,   9.66185337   8.03712824
    8.6984006 ]
 [-72.94564781  52.29122947  24.26852214 ...,   2.11182925  11.60748896
   13.38473968]
 [-69.25329486  47.86171994  18.22718313 ...,   2.90954329   5.22435481
    0.86274232]]",9,"nb aatIowiegrgohsd eom.aeaofr,hi' trt T mr   "
384,a0180.wav,"If not, let's say our prayers and go to bed. ",/Users/Gurtej/Desktop/Data_Part_Project/ae-20100821-xop/wav/a0180.wav,6.912,"[[-79.40217916  41.42921862  22.40957639 ...,   4.83150159  13.33587462
   12.32956324]
 [-64.47147636  44.90879586  28.14017504 ...,   2.4044929    8.16486205
   11.87522631]
 [-76.90750466  51.77379191  22.40312855 ...,   3.56854596   1.49111968
   -2.05148393]
 ..., 
 [-98.55281232  24.87867495  15.80299634 ...,   3.51038597  -5.91010578
   -0.20060175]
 [-88.76707148  41.78916437  37.34311528 ...,   5.79672643   3.0168047
    0.35233996]
 [-85.2983476   30.16296319  17.96788229 ...,   7.81828214   6.7721621
   -0.25537681]]",11,"n  aa gtdupsr  n,ls .afesyo'otoo dyrb r te eI"
385,a0181.wav,"So cheer up, and give us your paw. ",/Users/Gurtej/Desktop/Data_Part_Project/ae-20100821-xop/wav/a0181.wav,5.376,"[[-92.02979021  28.9082485   17.61116604 ...,   9.70140275  11.43569672
   10.91312608]
 [-73.46307094  41.48135175  29.41025519 ...,   8.94543746   7.14938286
    9.91476852]
 [-68.02329252  48.35040435  17.41956684 ...,  18.45307419  14.936737
    4.52091391]
 ..., 
 [-47.9711015   49.47809224  32.05702658 ...,  12.14498296   9.06348311
    2.54599801]
 [-61.51803103  50.35039636  27.13438084 ...,   9.7124825   -3.12859404
    0.41375945]
 [-56.94086442  56.3720103   42.55353703 ...,   7.94781993   1.60743975
   -1.8813818 ]]",8," sayu hd ecepoa Snuuw rgive op  r.,"
386,a0447.wav,"Ah, it is growing dark and darker. ",/Users/Gurtej/Desktop/Data_Part_Project/Afshad-20090813-zcz/wav/a0447.wav,5.0,"[[-105.41004747   20.80938317  -26.30054728 ...,  -11.29582439
    18.14259439  -13.28693861]
 [ -97.81890243   29.30822171  -17.31823929 ...,  -27.76944258
    15.53236393  -23.28226904]
 [ -99.79985989   34.41833566  -23.79563685 ...,  -34.32753567
    17.22264186  -16.83219116]
 ..., 
 [  40.04180233  -70.35796137    7.43505714 ...,  -22.57266859
   -13.98526672  -16.78612393]
 [   4.01016351  -40.35625526   44.1065546  ...,  -24.44156592
    -8.40174163  -15.4861469 ]
 [   3.25482876  -54.78368098   32.12771296 ...,  -22.36191557    6.2664205
   -20.81198045]]",7,"w odt    erkakrr,ahrnsngaiiig A d.d"
387,a0448.wav,"I was Hump, cabin boy on the schooner Ghost. ",/Users/Gurtej/Desktop/Data_Part_Project/Afshad-20090813-zcz/wav/a0448.wav,7.875,"[[-160.66525679  -32.0401432   -70.83086228 ...,  -40.03705971   18.0393446
   -23.90236951]
 [ -95.16752521   18.50908712  -17.98213019 ...,  -30.70380331   23.1735798
   -16.47616688]
 [ -95.27003019   29.30583409  -20.78117952 ...,  -28.06122991
    19.14432894  -13.4459912 ]
 ..., 
 [  57.6608251   -84.98228461   37.41108022 ...,  -11.15338695
   -10.91968951   -9.46111308]
 [  21.53182449  -67.1828773    36.54276747 ...,  -15.07382576
   -12.64796861  -20.49832937]
 [  16.9076172   -54.10584889   30.83158054 ...,  -16.26462285
     1.05023672  -10.09448545]]",9," s  noeaGhhy.tt rcimHbso on,w o cun be sIoaph"
390,a0451.wav,I noticed blood spouting from Kerfoot's left hand. ,/Users/Gurtej/Desktop/Data_Part_Project/Afshad-20090813-zcz/wav/a0451.wav,7.625,"[[-139.85701064    8.20478908  -43.52436671 ...,  -20.96643945
    16.54961369  -13.32739938]
 [ -99.0425576    20.84712641   -8.2371585  ...,  -33.24910077
    24.60772581  -24.91587149]
 [-137.32348652   24.64997744  -29.04418815 ...,  -33.58177273
    18.63707252  -21.40288255]
 ..., 
 [ -38.42929264  -26.57377786   -9.31544392 ...,  -34.58107741
    31.79148529  -19.95096725]
 [ -67.36261179  -23.03239785   -1.39120827 ...,  -33.09443965
    19.46004197  -20.63898192]
 [ -90.5974239   -27.04255709  -25.10975553 ...,  -37.52595413
    16.96695025  -23.72690447]]",9,n dtrtoidKlh  lmnfau ofe.d  bpc'srf i stonoeegoooIt
391,a0452.wav,"Three oilers and a fourth engineer, was his greeting. ",/Users/Gurtej/Desktop/Data_Part_Project/Afshad-20090813-zcz/wav/a0452.wav,7.5,"[[-124.84395111   12.93815199  -33.9275945  ...,  -23.3933496    16.52486259
   -30.06002876]
 [-132.03523653    6.21624232  -42.80730878 ...,  -36.3079772    15.47397573
   -26.77556337]
 [ -93.38785493   28.98315654  -11.07097538 ...,  -28.79320423
    23.91714317  -18.13520993]
 ..., 
 [  -2.5627029   -43.2978341     6.95442735 ...,  -17.18028719
    30.23271195  -12.99777773]
 [  -0.23131384  -25.75766037   11.89551328 ...,  -15.80174994
    33.62244013  -15.93754181]
 [ -47.50634043  -35.72089559   -7.20236553 ...,  -25.58270012
    27.56837396  -23.20435595]]",9,"fetahar Tee eis  a hrdlnnris. rewg sgteguo  rneonie,hi"
392,a0453.wav,"Eighteen hundred, he calculated. ",/Users/Gurtej/Desktop/Data_Part_Project/Afshad-20090813-zcz/wav/a0453.wav,7.25,"[[-124.93303555    0.2776137   -20.77562697 ...,  -16.69788345
    27.12109059  -15.71148061]
 [-122.44303307   15.84696302  -38.15408912 ...,  -30.06662351
    20.27746818  -26.18083756]
 [-105.5042749    28.43484074  -23.96559168 ...,  -32.09661723
    17.02678914  -24.3896933 ]
 ..., 
 [ -16.62531817  -45.76608589   -3.29444995 ...,  -22.14944638
    22.31652572  -15.95408125]
 [ -12.75036849  -22.05651273    8.54178515 ...,  -24.16802923
    29.13284489  -23.40044785]
 [ -45.40611753  -38.01643103  -31.27138717 ...,  -24.59120239
    27.27787001  -22.88810318]]",4,"dlhnc.nth du ite,e gedeelruEcah a"
396,b0136.wav,Swiftly his eyes measured the situation. ,/Users/Gurtej/Desktop/Data_Part_Project/Afzal-20110524-qsu/wav/b0136.wav,7.25,"[[-104.28805424    1.45989705    3.50283423 ...,   -9.18299698
    25.62885238   11.2294082 ]
 [-125.23485421  -33.46804292  -18.55768734 ...,  -25.29493067
    10.58608101   -7.34130696]
 [-119.82463998  -39.45024463  -11.9135562  ...,  -18.71175736
    24.95533752   -5.39360926]
 ..., 
 [-126.01363795  -16.96465066    1.17393442 ...,  -12.15821189
    24.11991965    4.95903761]
 [-132.73023803   -5.25331199    1.37013575 ...,  -10.48470662   14.2493146
     8.94096078]
 [-105.40348382    5.85942478   10.12959544 ...,   -6.60398367
    31.09122308   14.23458251]]",6,suut ytae.f emnsdi ai ws itys erihtoeelSh
397,b0137.wav,But this little defect did not worry him. ,/Users/Gurtej/Desktop/Data_Part_Project/Afzal-20110524-qsu/wav/b0137.wav,7.375,"[[-121.79712827  -21.43447991   -2.49827732 ...,  -32.33986567
     6.69649013   -4.76983735]
 [-115.6929768   -26.370006     -1.02509259 ...,  -13.38716658
    13.80433451   -2.59521453]
 [-113.42078875   -4.63574687    6.418513   ...,  -12.86104825
    23.41533286   11.13058017]
 ..., 
 [-117.9046681    -8.84273845    0.16560087 ...,  -13.09785237
    13.30555754    0.56213964]
 [-103.48721192  -14.0803615     0.7754208  ...,   -8.82992023
    22.21067802   10.3825207 ]
 [-140.56324365  -44.6807541   -13.37830337 ...,  -18.95821985
    17.67705167  -11.68403247]]",8,thei itoi  tnhstl er e itfc.wdmdtuy rodl B
398,b0138.wav,"And then, steadily, he began to chew. ",/Users/Gurtej/Desktop/Data_Part_Project/Afzal-20110524-qsu/wav/b0138.wav,6.375,"[[-112.38391922  -17.63835114    2.64604508 ...,  -20.19381972
    19.10703094   -1.11879423]
 [-110.5775964   -18.3349117    -7.89430324 ...,  -11.16762119
    11.38857365   -2.09238711]
 [-121.96594124  -12.23402045   -0.96919352 ...,  -17.8951735     1.31129335
    -6.18379079]
 ..., 
 [ -91.3555199   -16.62184339  -15.54235997 ...,   -9.82652401
    23.25580795    6.28070743]
 [-129.88930039  -27.53533501  -25.12786515 ...,  -13.70730781
    12.70431233    9.70342198]
 [-104.15057982   -3.06056213   -3.89363769 ...,  -16.24800085
    18.28679015   14.71054667]]",7,"hen,y,egait.h e wdh tn set d ce alAbno"
399,b0139.wav,Together they ate the rabbit. ,/Users/Gurtej/Desktop/Data_Part_Project/Afzal-20110524-qsu/wav/b0139.wav,5.625,"[[ -1.06169721e+02  -7.77289703e+00   1.91023159e+01 ...,  -3.52314864e+00
    2.38549213e+01   7.71059194e+00]
 [ -1.04775824e+02   5.26304582e-01   8.99191745e+00 ...,  -2.17543360e+01
    2.10003062e+01  -2.12396250e+00]
 [ -1.05870690e+02  -1.14420829e+01   2.75703724e+00 ...,  -4.30088992e+00
    2.84131793e+01   1.99260335e+00]
 ..., 
 [ -1.07724067e+02  -1.17561282e+01  -5.61918792e+00 ...,  -3.02057246e+00
    2.60564521e+01   3.02441497e+00]
 [ -1.07390796e+02  -1.85081090e+01  -6.79053546e+00 ...,  -1.99430420e+00
    1.95005281e+01   9.94534900e+00]
 [ -9.30256981e+01  -2.42220429e+00  -1.07836454e+00 ...,   9.03410352e-02
    1.02743679e+01   1.41814184e+01]]",5, geboatiTer tty  rhbheheae t.t
402,b0142.wav,Something vastly more thrilling had come into it now. ,/Users/Gurtej/Desktop/Data_Part_Project/Afzal-20110524-qsu/wav/b0142.wav,7.5,"[[-122.41450168    9.00978132   14.31595348 ...,   -8.64346717
     9.78438647    7.90706117]
 [-103.6479059    -9.04763508   -9.68353143 ...,   -1.48323542   10.7375096
    11.70089254]
 [-118.69642355  -22.47933814  -10.07883427 ...,   -9.67789666
    14.11372788    2.06322648]
 ..., 
 [ -82.51686104   -6.06597072   -5.74853274 ...,   -5.02275311
    24.85336049   18.86028527]
 [-110.24726695  -10.01077459   19.62473985 ...,  -18.9823095    18.78941209
    12.58927155]
 [ -84.37419655   -0.73868336  -10.61694796 ...,  -14.15925665
    17.14767598    0.5543744 ]]",9,  whltlaormnhaiec o oeg.ti venimtin lrhg  oSydsomttn i
403,b0143.wav,It took him half an hour to reach the edge of it. ,/Users/Gurtej/Desktop/Data_Part_Project/Afzal-20110524-qsu/wav/b0143.wav,7.125,"[[-120.70353766  -10.55436076    6.03085903 ...,  -15.31380449
     8.18704617    5.22021011]
 [-104.37605373    2.96228212    8.43002095 ...,    1.34338109
    31.47289539    6.63882341]
 [ -75.84419094   17.02062427   25.26790454 ...,   -9.08455625
    21.72310163    3.17369059]
 ..., 
 [-103.01266124  -28.04329366    9.77218159 ...,  -23.66205944
     5.93904795  -10.29426804]
 [ -83.23859654   -2.42627464   16.50776864 ...,   -6.55399849   22.3817865
     1.35494285]
 [-111.69090533  -22.42473413   -8.27638683 ...,   -5.5118337    28.93975245
     4.77450066]]",12,n iuiahaok .t g a   rt ot tefdeotfemr Iec oohhl hh
404,b0144.wav,But there was no longer the mother yearning in his heart. ,/Users/Gurtej/Desktop/Data_Part_Project/Afzal-20110524-qsu/wav/b0144.wav,8.0,"[[-107.73697388  -12.68853518   -5.64187417 ...,  -15.48053502
    15.58180611    3.77573063]
 [-117.34920525  -14.83658703   -4.0903815  ...,  -26.38893761
     8.25342617   -0.36028509]
 [-125.95630568  -26.13801167  -19.38554131 ...,   -2.76925351
    28.64871937    5.85675283]
 ..., 
 [-130.93199137  -19.32211055   -6.53456943 ...,  -27.8324453    15.90961385
    -4.20140205]
 [-124.74330357   -7.74118689   -8.09670329 ...,  -17.071333     15.16584516
    -8.03190685]
 [-134.80217513  -12.19170087    2.6771231  ...,  -35.21439659
    21.28330099    3.12790111]]",11,nun i.ts meah iiw  e  ene sg htnhaotnytorohrle rBgrt reeah
405,b0145.wav,"Besides, had he not whipped the big owl in the forest. ",/Users/Gurtej/Desktop/Data_Part_Project/Afzal-20110524-qsu/wav/b0145.wav,7.0,"[[-107.10364017   -5.05991182   15.74284085 ...,   -6.6386964    17.73001184
     1.94854212]
 [-108.14356752  -10.46064754    8.58470628 ...,    2.73581471
    20.30279234    0.8282213 ]
 [-105.55475915   -9.3836247     5.00781369 ...,   -9.94889073
    22.61423461   11.66560496]
 ..., 
 [-119.19527022  -17.37107784  -18.31244902 ...,   -8.86732852   17.5342368
    10.30358158]
 [-140.32843546  -19.71375394   -9.94754062 ...,  -15.99824917
    13.20213726   -6.87794003]
 [-116.07417852   -4.12999457    8.81937472 ...,  -11.47094721
    12.97111502   -1.87383578]]",11,"hoieetop wtdetda es,ghi  pbr enhho i thesf dB eln s. iw"
406,rb-16.wav,That way the software only needs to compare ,/Users/Gurtej/Desktop/Data_Part_Project/aglehg-20130430-nvw/wav/rb-16.wav,5.875,"[[-59.95045233 -51.76456274  70.32961236 ...,  -5.32590929   2.45025049
    3.99419682]
 [-63.97984629 -62.57689399  59.05267662 ...,  -3.27966332  -5.7607134
   13.63729666]
 [-79.10572775 -60.10104739  54.1316428  ..., -16.54786015 -27.57666417
    2.76384594]
 ..., 
 [-15.31959336 -35.66565205   9.37986386 ...,  13.20155899   4.4088376
   -0.77039308]
 [-45.39914811 -59.02302327  -1.46881105 ...,  -2.70901193   7.29791397
   15.87196951]
 [-25.39511015 -59.74940236 -21.58266133 ...,   2.87454765   6.4114329
    3.21080681]]",8,retfw  rse yatoowatade nyhhe  octlnsoe pT ma
407,rb-17.wav,the voice input with a small number of possible options. ,/Users/Gurtej/Desktop/Data_Part_Project/aglehg-20130430-nvw/wav/rb-17.wav,6.0,"[[-30.29182804 -74.10409582  84.98577957 ...,  -1.21728016 -20.97755148
    7.63538817]
 [-85.81239854 -89.36313707  91.77014534 ..., -32.0670143  -15.60619542
    1.27876456]
 [-69.68534148 -52.61395011  53.40112134 ...,   4.12264761  -7.75458958
   11.11645687]
 ..., 
 [-48.52956921 -45.74464981 -12.17769557 ..., -11.90355601  -4.89721836
   -6.87788167]
 [-49.018403   -40.66668026 -10.21715549 ...,   3.32199685   1.3786402
  -11.27145778]
 [-56.01382356 -42.73868811 -10.35209622 ..., -17.27993201  -9.53382482
  -11.59857264]]",10,o .rlpnpie ce o vi ioossuaseemmsbtnlifu  obttp hlwnht ai 
